,id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,pass,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,possession.attack,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent,carry.progression,carry.endLocation.x,carry.endLocation.y,possession,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper,shot.goalkeeper.id,shot.goalkeeper.name,location
0,1854207141,5414302,1H,0,3,00:00:03.566,4.566528,1854207142.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",51.0,51.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,345819,T. Elšnik,LCMF,True,-162.0,,22.0,512313.0,J. Bijol,LCB,31.0,41.0,1854207141.0,37.398685,['attack'],17.0,0.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1854207142,5414302,1H,0,6,00:00:06.756,7.756077,1854206079.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third']",31.0,41.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,512313,J. Bijol,LCB,False,38.0,high,50.0,55990.0,T. Delaney,LCMF3,69.0,85.0,1854207141.0,37.398685,['attack'],17.0,1.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1854206079,5414302,1H,0,10,00:00:10.119,11.11903,1854207143.0,,,,,,interception,"['forward_pass', 'head_pass', 'loss', 'pass', 'short_or_medium_pass']",31.0,15.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,55990,T. Delaney,LCMF3,False,2.0,high,28.0,85327.0,M. Blažič,RCB,58.0,16.0,1854207141.0,37.398685,['attack'],17.0,2.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1854207143,5414302,1H,0,13,00:00:13.257,14.257868,1854207144.0,,,,,,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass', 'recovery', 'counterpressing_recovery']",42.0,84.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,85327,M. Blažič,RCB,True,-27.0,high,35.0,536780.0,Ž. Vipotnik,CF,72.0,61.0,1854207141.0,37.398685,['attack'],17.0,3.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1854206077,5414302,1H,0,15,00:00:15.211,16.211303,1854206078.0,,,,,,duel,['aerial_duel'],28.0,39.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,135103,A. Christensen,CB,,,,,,,,,,1854207141.0,37.398685,['attack'],17.0,4.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,536780.0,Ž. Vipotnik,CF,185.0,False,187.0,1854207144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1854207144,5414302,1H,0,15,00:00:15.211,16.211303,1854206078.0,,,,,,duel,['aerial_duel'],72.0,61.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,536780,Ž. Vipotnik,CF,,,,,,,,,,1854207141.0,37.398685,['attack'],17.0,5.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,135103.0,A. Christensen,CB,187.0,True,185.0,1854206077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1854206078,5414302,1H,0,17,00:00:17.076,18.076897,1854207146.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'progressive_pass']",30.0,10.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,707333,V. Kristiansen,LB5,False,37.0,high,22.0,345819.0,T. Elšnik,LCMF,47.0,29.0,1854207141.0,37.398685,['attack'],17.0,6.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1854207146,5414302,1H,0,18,00:00:18.487,19.487837,1854207147.0,,,,,,interception,"['pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",53.0,71.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,345819,T. Elšnik,LCMF,True,56.0,,7.0,399609.0,A. Čerin,RCMF,57.0,80.0,1854207141.0,37.398685,['attack'],17.0,7.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1854207147,5414302,1H,0,20,00:00:20.313,21.313112,1854207148.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",57.0,80.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,399609,A. Čerin,RCMF,True,-14.0,,4.0,399609.0,A. Čerin,RCMF,61.0,78.0,1854207141.0,37.398685,['attack'],17.0,8.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1854206080,5414302,1H,0,20,00:00:20.713,21.713456,1854207149.0,,,,,,duel,"['defensive_duel', 'ground_duel']",39.0,22.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,55990,T. Delaney,LCMF3,,,,,,,,,,1854207141.0,37.398685,['attack'],17.0,9.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,399609.0,A. Čerin,RCMF,defensive_duel,,,True,False,False,,1854207148.0,,,,,,,,,,,,,,,,,,,,,,,
10,1854207148,5414302,1H,0,20,00:00:20.713,21.713456,1854207149.0,,,,,,duel,"['ground_duel', 'offensive_duel']",61.0,78.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,399609,A. Čerin,RCMF,,,,,,,,,,1854207141.0,37.398685,['attack'],17.0,10.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,55990.0,T. Delaney,LCMF3,offensive_duel,True,False,,,False,,1854206080.0,,,,,,,,,,,,,,,,,,,,,,,
11,1854207149,5414302,1H,0,23,00:00:23.258,24.258513,1854207150.0,,,,,,pass,"['back_pass', 'short_or_medium_pass', 'under_pressure']",44.0,95.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,505514,Ž. Karničnik,RB,True,-165.0,,12.0,85327.0,M. Blažič,RCB,33.0,91.0,1854207141.0,37.398685,['attack'],17.0,11.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1854207150,5414302,1H,0,24,00:00:24.793,25.793071,1854206083.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third']",33.0,91.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,85327,M. Blažič,RCB,False,-9.0,high,37.0,15806.0,J. Vestergaard,LCB3,68.0,83.0,1854207141.0,37.398685,['attack'],17.0,12.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1854206083,5414302,1H,0,28,00:00:28.023,29.023873,1854207151.0,,,,,,pass,"['forward_pass', 'head_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",32.0,17.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,15806,J. Vestergaard,LCB3,False,40.0,high,16.0,399609.0,A. Čerin,AMF,44.0,32.0,1854207141.0,37.398685,['attack'],17.0,13.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1854207151,5414302,1H,0,29,00:00:29.498,30.498422,1854206085.0,,,,,,pass,"['forward_pass', 'loss', 'pass_to_final_third', 'short_or_medium_pass']",56.0,68.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,399609,A. Čerin,RCMF,False,-45.0,,16.0,56262.0,C. Nørgaard,DMF,67.0,52.0,1854207141.0,37.398685,['attack'],17.0,14.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1854206085,5414302,1H,0,31,00:00:31.150,32.150783,1854207152.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third', 'pass_to_penalty_area']",33.0,48.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,56262,C. Nørgaard,DMF,False,-4.0,high,56.0,70273.0,J. Oblak,GK,86.0,42.0,1854207141.0,37.398685,['attack'],17.0,15.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1854207152,5414302,1H,0,35,00:00:35.226,36.226471,1854206091.0,,,,,,touch,['loss'],14.0,58.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,70273,J. Oblak,GK,,,,,,,,,,1854207141.0,37.398685,['attack'],17.0,16.0,51.0,51.0,67.0,14.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1854206091,5414302,1H,0,46,00:00:46.703,47.703955,1854206090.0,,,,,,pass,"['head_pass', 'recovery', 'short_or_medium_pass']",33.0,86.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,145787,J. Andersen,RCB3,True,-90.0,high,11.0,56262.0,C. Nørgaard,DMF,33.0,70.0,1854206091.0,8.5408555,[],10.0,0.0,33.0,86.0,67.0,66.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1854206090,5414302,1H,0,47,00:00:47.964,48.964747,1854206093.0,,,,,,pass,"['forward_pass', 'long_pass', 'progressive_pass']",33.0,70.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,56262,C. Nørgaard,DMF,True,2.0,high,27.0,56274.0,Y. Poulsen,SS,59.0,72.0,1854206091.0,8.5408555,[],10.0,1.0,33.0,86.0,67.0,66.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1854206093,5414302,1H,0,50,00:00:50.213,51.213611,1854206095.0,,,,,,pass,"['forward_pass', 'head_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass', 'under_pressure']",59.0,72.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,56274,Y. Poulsen,SS,True,-31.0,high,12.0,399565.0,J. Wind,CF,69.0,63.0,1854206091.0,8.5408555,[],10.0,2.0,33.0,86.0,67.0,66.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1854206095,5414302,1H,0,51,00:00:51.401,52.401981,1854207154.0,,,,,,duel,"['ground_duel', 'loss', 'offensive_duel']",69.0,63.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,399565,J. Wind,CF,,,,,,,,,,1854206091.0,8.5408555,[],10.0,3.0,33.0,86.0,67.0,66.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,85327.0,M. Blažič,RCB,offensive_duel,False,False,,,False,,1854207153.0,,,,,,,,,,,,,,,,,,,,,,,
21,1854207153,5414302,1H,0,51,00:00:51.401,52.401981,1854207154.0,,,,,,duel,"['defensive_duel', 'ground_duel', 'recovery', 'counterpressing_recovery']",31.0,37.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,85327,M. Blažič,RCB,,,,,,,,,,1854206091.0,8.5408555,[],10.0,4.0,33.0,86.0,67.0,66.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,399565.0,J. Wind,CF,defensive_duel,,,True,True,False,,1854206095.0,,,,,,,,,,,,,,,,,,,,,,,
22,1854207154,5414302,1H,0,52,00:00:52.177,53.177326,1854207155.0,,,,,,pass,['short_or_medium_pass'],41.0,32.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,345819,T. Elšnik,LCMF,True,45.0,,3.0,512313.0,J. Bijol,LCB,43.0,36.0,1854206091.0,8.5408555,[],10.0,5.0,33.0,86.0,67.0,66.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1854207155,5414302,1H,0,52,00:00:52.811,53.811425,1854207156.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",43.0,36.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,512313,J. Bijol,LCB,True,157.0,,8.0,399609.0,A. Čerin,RCMF,36.0,39.0,1854206091.0,8.5408555,[],10.0,6.0,33.0,86.0,67.0,66.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1854207156,5414302,1H,0,54,00:00:54.009,55.009117,1854206104.0,,,,,,pass,"['forward_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",36.0,39.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,399609,A. Čerin,RCMF,False,-45.0,,3.0,399565.0,J. Wind,CF,38.0,37.0,1854206091.0,8.5408555,[],10.0,7.0,33.0,86.0,67.0,66.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1854206104,5414302,1H,0,54,00:00:54.626,55.626763,1854206105.0,,,,,,interception,"['recovery', 'counterpressing_recovery']",62.0,63.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,399565,J. Wind,CF,,,,,,,,,,1854206091.0,8.5408555,[],10.0,8.0,33.0,86.0,67.0,66.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1854206105,5414302,1H,0,55,00:00:55.862,56.862858,,,,,,,infraction,['foul'],67.0,66.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,399565,J. Wind,CF,,,,,,,,,,1854206091.0,8.5408555,[],10.0,9.0,33.0,86.0,67.0,66.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,hand_foul,,,,,,,,,,,,,,,,,,,
27,1854207163,5414302,1H,1,13,00:01:13.625,74.625857,1854207165.0,,,,,,free_kick,[],38.0,30.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,512313,J. Bijol,LCB,True,-7.0,,40.0,345821.0,J. Mlakar,LW,76.0,22.0,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,0.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1854206107,5414302,1H,1,16,00:01:16.424,77.424466,1854206109.0,,,,,,duel,['aerial_duel'],24.0,78.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,442097,J. Maehle,RB5,,,,,,,,,,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,1.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,345821.0,J. Mlakar,LW,183.0,False,185.0,1854207165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1854207165,5414302,1H,1,16,00:01:16.424,77.424466,1854206109.0,,,,,,duel,"['aerial_duel', 'loss']",76.0,22.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,345821,J. Mlakar,LW,,,,,,,,,,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,2.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,442097.0,J. Maehle,RB5,185.0,True,183.0,1854206107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1854206109,5414302,1H,1,18,00:01:18.419,79.419908,1854206110.0,,,,,,pass,"['forward_pass', 'head_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",17.0,62.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,135103,A. Christensen,CB,True,-24.0,high,17.0,55990.0,T. Delaney,LCMF3,32.0,51.0,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,3.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1854206110,5414302,1H,1,20,00:01:20.311,81.311648,1854207166.0,,,,,,touch,['loss'],32.0,51.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,55990,T. Delaney,LCMF3,,,,,,,,,,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,4.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1854207166,5414302,1H,1,20,00:01:20.718,81.718311,1854207168.0,,,,,,pass,"['head_pass', 'lateral_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",69.0,47.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,399609,A. Čerin,RCMF,True,48.0,high,12.0,85602.0,B. Verbič,RW,76.0,61.0,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,5.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1854206111,5414302,1H,1,22,00:01:22.304,83.304228,1854206112.0,,,,,,duel,"['defensive_duel', 'ground_duel', 'recovery', 'counterpressing_recovery']",24.0,39.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,707333,V. Kristiansen,LB5,,,,,,,,,,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,6.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,85602.0,B. Verbič,RW,defensive_duel,,,True,True,False,left,1854207168.0,,,,,,,,,,,,,,,,,,,,,,,
34,1854207168,5414302,1H,1,22,00:01:22.304,83.304228,1854206112.0,,,,,,duel,"['dribble', 'ground_duel', 'loss', 'offensive_duel', 'carry']",76.0,61.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,85602,B. Verbič,RW,,,,,,,,,,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,7.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,707333.0,V. Kristiansen,LB5,dribble,False,False,,,False,right,1854206111.0,,,,,,-13.77,72.0,90.0,,,,,,,,,,,,,,,
35,1854206112,5414302,1H,1,24,00:01:24.534,85.534809,1854207170.0,,,,,,pass,"['loss', 'progressive_pass', 'short_or_medium_pass']",31.0,40.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,55990,T. Delaney,LCMF3,False,-56.0,,3.0,85602.0,B. Verbič,RW,33.0,36.0,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,8.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1854207170,5414302,1H,1,24,00:01:24.859,85.85993,1854207172.0,,,,,,interception,"['recovery', 'counterpressing_recovery']",67.0,64.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,85602,B. Verbič,RW,,,,,,,,,,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,9.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1854207172,5414302,1H,1,29,00:01:29.092,90.092023,1854207174.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",72.0,90.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,85602,B. Verbič,RW,True,-162.0,,6.0,399609.0,A. Čerin,RCMF,67.0,87.0,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,10.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1854207174,5414302,1H,1,31,00:01:31.689,92.689487,1854207175.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",67.0,87.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,399609,A. Čerin,RCMF,True,-155.0,,17.0,85327.0,M. Blažič,RCB,52.0,77.0,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,11.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1854207175,5414302,1H,1,35,00:01:35.013,96.013424,1854207176.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",52.0,77.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,85327,M. Blažič,RCB,True,45.0,,18.0,505514.0,Ž. Karničnik,RB,65.0,95.0,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,12.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1854207176,5414302,1H,1,36,00:01:36.904,97.904278,1854207177.0,,,,,,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",65.0,95.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,505514,Ž. Karničnik,RB,True,8.0,,6.0,85602.0,B. Verbič,RW,71.0,97.0,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,13.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1854207177,5414302,1H,1,39,00:01:39.265,100.265594,1854207179.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",71.0,97.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,85602,B. Verbič,RW,True,-169.0,,4.0,505514.0,Ž. Karničnik,RB,67.0,96.0,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,14.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1854207179,5414302,1H,1,39,00:01:39.618,100.618685,1854206114.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_penalty_area']",67.0,96.0,12046,Slovenia,4-4-2,7712,Denmark,5-3-2,505514,Ž. Karničnik,RB,False,-30.0,high,33.0,8480.0,K. Schmeichel,GK,94.0,71.0,1854207163.0,28.274308,"['set_piece_attack', 'attack', 'free_kick']",16.0,15.0,38.0,30.0,94.0,71.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1854206114,5414302,1H,1,44,00:01:44.181,105.181645,1854206115.0,,,,,,interception,"['recovery', 'carry']",6.0,29.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,8480,K. Schmeichel,GK,,,,,,,,,,1854206114.0,19.476823,['transition_low'],7.0,0.0,6.0,29.0,73.0,77.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.216,13.0,42.0,,,,,,,,,,,,,,,
44,1854206115,5414302,1H,1,49,00:01:49.437,110.437113,1854206116.0,,,,,,pass,"['hand_pass', 'lateral_pass', 'short_or_medium_pass']",13.0,42.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,8480,K. Schmeichel,GK,True,71.0,,25.0,145787.0,J. Andersen,RCB3,21.0,76.0,1854206114.0,19.476823,['transition_low'],7.0,1.0,6.0,29.0,73.0,77.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1854206116,5414302,1H,1,52,00:01:52.489,113.489217,1854206118.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",21.0,76.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,145787,J. Andersen,RCB3,True,-75.0,,23.0,135103.0,A. Christensen,CB,27.0,44.0,1854206114.0,19.476823,['transition_low'],7.0,2.0,6.0,29.0,73.0,77.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1854206118,5414302,1H,1,58,00:01:58.703,119.703618,1854206119.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",27.0,44.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,135103,A. Christensen,CB,True,78.0,,25.0,145787.0,J. Andersen,RCB3,31.0,80.0,1854206114.0,19.476823,['transition_low'],7.0,3.0,6.0,29.0,73.0,77.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1854206119,5414302,1H,2,1,00:02:01.756,122.75627,1854206121.0,,,,,,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",31.0,80.0,7712,Denmark,5-3-2,12046,Slovenia,4-4-2,145787,J. Andersen,RCB3,True,-3.0,high,44.0,56274.0,Y. Poulsen,SS,73.0,77.0,1854206114.0,19.476823,['transition_low'],7.0,4.0,6.0,29.0,73.0,77.0,7712.0,Denmark,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
