,id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,pass,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,possession.attack,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,carry.progression,carry.endLocation.x,carry.endLocation.y,possession,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper,shot.goalkeeper.id,shot.goalkeeper.name,location,infraction.opponent
0,1802108564,5414260,1H,0,2,00:00:02.498,3.498735,1802108569.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",49.0,49.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,35471,R. Schüller,LCMF,True,-175.0,,12.0,302861.0,K. Kairinen,RCMF,38.0,47.0,1802108564.0,5.570499,['attack'],5.0,0.0,49.0,49.0,76.0,100.0,4849.0,Finland,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1802108569,5414260,1H,0,4,00:00:04.497,5.497309,1802108570.0,,,,,,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",38.0,47.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,302861,K. Kairinen,RCMF,True,34.0,high,46.0,299203.0,B. Källman,RW,74.0,85.0,1802108564.0,5.570499,['attack'],5.0,1.0,49.0,49.0,76.0,100.0,4849.0,Finland,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1802108570,5414260,1H,0,6,00:00:06.774,7.774802,1802108490.0,,,,,,duel,['aerial_duel'],74.0,85.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,299203,B. Källman,RW,,,,,,,,,,1802108564.0,5.570499,['attack'],5.0,2.0,49.0,49.0,76.0,100.0,4849.0,Finland,5-4-1,False,False,False,center,0.0,,85466.0,E. Janža,LB,175.0,True,181.0,1802108489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1802108489,5414260,1H,0,7,00:00:07.189,8.189805,1802108490.0,,,,,,duel,['aerial_duel'],26.0,15.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85466,E. Janža,LB,,,,,,,,,,1802108564.0,5.570499,['attack'],5.0,3.0,49.0,49.0,76.0,100.0,4849.0,Finland,5-4-1,False,False,False,center,0.0,,299203.0,B. Källman,RW,181.0,False,175.0,1802108570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1802108488,5414260,1H,0,8,00:00:08.948,9.948663,,,,,,,game_interruption,['ball_out'],24.0,0.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,0,,,,,,,,,,,,1802108564.0,5.570499,['attack'],5.0,4.0,49.0,49.0,76.0,100.0,4849.0,Finland,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1802108490,5414260,1H,0,20,00:00:20.974,21.974892,1802108491.0,,,,,,throw_in,[],23.0,0.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85466,E. Janža,LB,True,48.0,,14.0,399609.0,A. Čerin,RCMF,32.0,16.0,1802108490.0,7.1490975,['throw_in'],8.0,0.0,23.0,0.0,42.0,16.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1802108491,5414260,1H,0,21,00:00:21.713,22.713823,1802110534.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",32.0,16.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,399609,A. Čerin,RCMF,True,-148.0,,15.0,0.0,,,20.0,5.0,1802108490.0,7.1490975,['throw_in'],8.0,1.0,23.0,0.0,42.0,16.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1802108573,5414260,1H,0,23,00:00:23.745,24.745191,1802108492.0,,,,,,duel,"['defensive_duel', 'ground_duel']",80.0,95.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,299203,B. Källman,RW,,,,,,,,,,1802108490.0,7.1490975,['throw_in'],8.0,2.0,23.0,0.0,42.0,16.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,0.0,,,defensive_duel,,,False,False,False,right,1802110534.0,,,,,,,,,,,,,,,,,,,,,,
8,1802110534,5414260,1H,0,23,00:00:23.745,24.745191,1802108492.0,,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",20.0,5.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,0,,,,,,,,,,,,1802108490.0,7.1490975,['throw_in'],8.0,3.0,23.0,0.0,42.0,16.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,299203.0,B. Källman,RW,dribble,True,True,,,False,left,1802108573.0,,,,,,,,,,,,,,,,,,,,,,
9,1802108492,5414260,1H,0,24,00:00:24.841,25.841323,1802108575.0,,,,,,pass,"['forward_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",21.0,15.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85466,E. Janža,LB,False,38.0,,16.0,35471.0,R. Schüller,LCMF,33.0,30.0,1802108490.0,7.1490975,['throw_in'],8.0,4.0,23.0,0.0,42.0,16.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1802108575,5414260,1H,0,25,00:00:25.976,26.976142,1802108576.0,,,,,,pass,"['recovery', 'short_or_medium_pass']",67.0,70.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,35471,R. Schüller,LCMF,True,63.0,,9.0,302861.0,K. Kairinen,RCMF,70.0,83.0,1802108490.0,7.1490975,['throw_in'],8.0,5.0,23.0,0.0,42.0,16.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1802108576,5414260,1H,0,27,00:00:27.345,28.345336,1802108493.0,,,,,,pass,"['loss', 'short_or_medium_pass']",70.0,83.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,302861,K. Kairinen,RCMF,False,79.0,,5.0,399609.0,A. Čerin,RCMF,71.0,90.0,1802108490.0,7.1490975,['throw_in'],8.0,6.0,23.0,0.0,42.0,16.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1802108493,5414260,1H,0,27,00:00:27.405,28.405425,1802108578.0,,,,,,interception,"['loss', 'recovery', 'counterpressing_recovery']",29.0,10.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,399609,A. Čerin,RCMF,,,,,,,,,,1802108490.0,7.1490975,['throw_in'],8.0,7.0,23.0,0.0,42.0,16.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1802108578,5414260,1H,0,28,00:00:28.842,29.842554,1802108580.0,,,,,,pass,"['recovery', 'counterpressing_recovery', 'short_or_medium_pass']",58.0,84.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,387971,A. Hoskonen,RCB3,True,69.0,,9.0,35474.0,N. Alho,RB5,61.0,96.0,1802108578.0,4.787758,['transition_medium'],2.0,0.0,58.0,84.0,90.0,47.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1802108580,5414260,1H,0,30,00:00:30.474,31.474333,1802108494.0,,,,,,pass,"['lateral_pass', 'long_pass', 'loss', 'pass_to_final_third', 'pass_to_penalty_area', 'through_pass']",61.0,96.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,35474,N. Alho,RB5,False,-47.0,high,45.0,70273.0,J. Oblak,GK,90.0,47.0,1802108578.0,4.787758,['transition_medium'],2.0,1.0,58.0,84.0,90.0,47.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1802108494,5414260,1H,0,36,00:00:36.786,37.786291,1802108495.0,,,,,,pass,"['hand_pass', 'lateral_pass', 'recovery', 'short_or_medium_pass']",10.0,53.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,70273,J. Oblak,GK,True,53.0,,35.0,505514.0,Ž. Karničnik,RB,30.0,94.0,1802108494.0,24.128868,[],8.0,0.0,10.0,53.0,94.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1802108495,5414260,1H,0,39,00:00:39.800,40.800792,1802108496.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",30.0,94.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,505514,Ž. Karničnik,RB,True,-114.0,,17.0,85327.0,M. Blažič,RCB,24.0,71.0,1802108494.0,24.128868,[],8.0,1.0,10.0,53.0,94.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1802108496,5414260,1H,0,42,00:00:42.732,43.732446,1802108497.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",24.0,71.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85327,M. Blažič,RCB,True,-78.0,,25.0,512313.0,J. Bijol,LCB,29.0,35.0,1802108494.0,24.128868,[],8.0,2.0,10.0,53.0,94.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1802108497,5414260,1H,0,46,00:00:46.205,47.205037,1802108498.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",29.0,35.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,512313,J. Bijol,LCB,True,-48.0,,14.0,85466.0,E. Janža,LB,38.0,19.0,1802108494.0,24.128868,[],8.0,3.0,10.0,53.0,94.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1802108498,5414260,1H,0,49,00:00:49.144,50.144049,1802108499.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",38.0,19.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85466,E. Janža,LB,True,139.0,,11.0,512313.0,J. Bijol,LCB,30.0,29.0,1802108494.0,24.128868,[],8.0,4.0,10.0,53.0,94.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1802108499,5414260,1H,0,54,00:00:54.819,55.819902,1802108500.0,,,,,,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",30.0,29.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,512313,J. Bijol,LCB,True,-8.0,high,73.0,345821.0,J. Mlakar,LW,99.0,14.0,1802108494.0,24.128868,[],8.0,5.0,10.0,53.0,94.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1802108500,5414260,1H,0,59,00:00:59.902,60.902572,1802108501.0,,,,,,pass,['short_or_medium_pass'],99.0,14.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,345821,J. Mlakar,LW,False,-117.0,,11.0,0.0,,,94.0,0.0,1802108494.0,24.128868,[],8.0,6.0,10.0,53.0,94.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1802108501,5414260,1H,1,1,00:01:01.927,62.927746,,,,,,,game_interruption,['ball_out'],94.0,0.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,0,,,,,,,,,,,,1802108494.0,24.128868,[],8.0,7.0,10.0,53.0,94.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1802108587,5414260,1H,1,14,00:01:14.442,75.442882,1802108588.0,,,,,,throw_in,[],11.0,100.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,387971,A. Hoskonen,RCB3,True,-73.0,,10.0,35471.0,R. Schüller,LCMF,14.0,86.0,1802108587.0,1.947387,['throw_in'],3.0,0.0,11.0,100.0,18.0,100.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1802108588,5414260,1H,1,15,00:01:15.478,76.47895,1802108503.0,,,,,,pass,"['progressive_pass', 'short_or_medium_pass', 'under_pressure']",14.0,86.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,35471,R. Schüller,LCMF,False,68.0,,10.0,0.0,,,18.0,100.0,1802108587.0,1.947387,['throw_in'],3.0,1.0,11.0,100.0,18.0,100.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1802108503,5414260,1H,1,17,00:01:17.301,78.301588,,,,,,,game_interruption,['ball_out'],82.0,0.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,0,,,,,,,,,,,,1802108587.0,1.947387,['throw_in'],3.0,2.0,11.0,100.0,18.0,100.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1802108504,5414260,1H,1,26,00:01:26.897,87.897331,1802108505.0,,,,,,throw_in,[],87.0,0.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85466,E. Janža,LB,True,132.0,,12.0,399609.0,A. Čerin,RCMF,79.0,13.0,1802108504.0,11.9640865,"['attack', 'throw_in']",9.0,0.0,87.0,0.0,79.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1802108505,5414260,1H,1,29,00:01:29.684,90.684873,1802108591.0,,,,,,pass,"['loss', 'short_or_medium_pass']",79.0,13.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,399609,A. Čerin,RCMF,False,90.0,,9.0,35471.0,R. Schüller,LCMF,79.0,26.0,1802108504.0,11.9640865,"['attack', 'throw_in']",9.0,1.0,87.0,0.0,79.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1802108591,5414260,1H,1,31,00:01:31.186,92.186147,1802108593.0,,,,,,interception,"['forward_pass', 'head_pass', 'loss', 'pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",21.0,74.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,35471,R. Schüller,LCMF,True,35.0,high,12.0,14879.0,T. Pukki,CF,30.0,84.0,1802108504.0,11.9640865,"['attack', 'throw_in']",9.0,2.0,87.0,0.0,79.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1802108506,5414260,1H,1,32,00:01:32.902,93.902721,1802108594.0,,,,,,duel,"['aerial_duel', 'loss', 'recovery', 'counterpressing_recovery']",70.0,16.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,512313,J. Bijol,LCB,,,,,,,,,,1802108504.0,11.9640865,"['attack', 'throw_in']",9.0,3.0,87.0,0.0,79.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,14879.0,T. Pukki,CF,180.0,True,190.0,1802108593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1802108593,5414260,1H,1,32,00:01:32.976,93.976231,1802108594.0,,,,,,duel,['aerial_duel'],30.0,84.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,14879,T. Pukki,CF,,,,,,,,,,1802108504.0,11.9640865,"['attack', 'throw_in']",9.0,4.0,87.0,0.0,79.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,512313.0,J. Bijol,LCB,190.0,False,180.0,1802108506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1802108594,5414260,1H,1,34,00:01:34.962,95.962866,1802108507.0,,,,,,pass,"['loss', 'progressive_pass', 'short_or_medium_pass']",18.0,88.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,35474,N. Alho,RB5,False,-63.0,,6.0,590472.0,B. Šeško,CF,21.0,80.0,1802108504.0,11.9640865,"['attack', 'throw_in']",9.0,5.0,87.0,0.0,79.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1802108507,5414260,1H,1,35,00:01:35.430,96.430404,1802108595.0,,,,,,interception,"['loss', 'recovery', 'counterpressing_recovery']",79.0,20.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,590472,B. Šeško,CF,,,,,,,,,,1802108504.0,11.9640865,"['attack', 'throw_in']",9.0,6.0,87.0,0.0,79.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1802108595,5414260,1H,1,36,00:01:36.666,97.66626,1802108508.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'progressive_pass']",19.0,80.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,387971,A. Hoskonen,RCB3,False,-43.0,high,19.0,85327.0,M. Blažič,RCB,32.0,60.0,1802108504.0,11.9640865,"['attack', 'throw_in']",9.0,7.0,87.0,0.0,79.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1802108508,5414260,1H,1,38,00:01:38.012,99.012014,1802108597.0,,,,,,interception,"['forward_pass', 'long_pass', 'loss', 'pass']",68.0,40.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85327,M. Blažič,RCB,False,-5.0,high,12.0,301381.0,R. Ivanov,CB,79.0,38.0,1802108504.0,11.9640865,"['attack', 'throw_in']",9.0,8.0,87.0,0.0,79.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1802108597,5414260,1H,1,39,00:01:39.710,100.710821,1802108509.0,,,,,,pass,"['forward_pass', 'head_pass', 'progressive_pass', 'short_or_medium_pass']",21.0,62.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,301381,R. Ivanov,CB,False,-40.0,high,15.0,170618.0,P. Stojanović,RW,32.0,47.0,1802108597.0,10.210761,[],8.0,0.0,21.0,62.0,54.0,13.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1802108509,5414260,1H,1,41,00:01:41.455,102.455899,1802108599.0,,,,,,duel,"['dribble', 'ground_duel', 'interception', 'offensive_duel']",68.0,53.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,170618,P. Stojanović,RW,,,,,,,,,,1802108597.0,10.210761,[],8.0,1.0,21.0,62.0,54.0,13.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,35471.0,R. Schüller,LCMF,dribble,False,False,,,False,left,1802108598.0,,,,,,,,,,,,,,,,,,,,,,
37,1802108598,5414260,1H,1,41,00:01:41.610,102.610358,1802108599.0,,,,,,duel,"['defensive_duel', 'ground_duel']",32.0,47.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,35471,R. Schüller,LCMF,,,,,,,,,,1802108597.0,10.210761,[],8.0,2.0,21.0,62.0,54.0,13.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,170618.0,P. Stojanović,RW,defensive_duel,,,True,True,False,right,1802108509.0,,,,,,,,,,,,,,,,,,,,,,
38,1802108599,5414260,1H,1,44,00:01:44.874,105.874083,1802108602.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",34.0,31.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,245293,G. Kamara,LW,True,-76.0,,20.0,51065.0,J. Uronen,LB5,39.0,2.0,1802108597.0,10.210761,[],8.0,3.0,21.0,62.0,54.0,13.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1802108602,5414260,1H,1,47,00:01:47.858,108.858577,1802108603.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",39.0,2.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,51065,J. Uronen,LB5,True,27.0,,13.0,245293.0,G. Kamara,LW,50.0,10.0,1802108597.0,10.210761,[],8.0,4.0,21.0,62.0,54.0,13.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1802108511,5414260,1H,1,49,00:01:49.494,110.494431,1802108512.0,,,,,,duel,"['defensive_duel', 'ground_duel']",50.0,90.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,170618,P. Stojanović,RW,,,,,,,,,,1802108597.0,10.210761,[],8.0,5.0,21.0,62.0,54.0,13.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,245293.0,G. Kamara,LW,defensive_duel,,,False,False,False,,1802108603.0,,,,,,,,,,,,,,,,,,,,,,
41,1802108603,5414260,1H,1,49,00:01:49.537,110.537947,1802108512.0,,,,,,duel,"['foul_suffered', 'ground_duel', 'offensive_duel']",50.0,10.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,245293,G. Kamara,LW,,,,,,,,,,1802108597.0,10.210761,[],8.0,6.0,21.0,62.0,54.0,13.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,170618.0,P. Stojanović,RW,offensive_duel,True,True,,,False,,1802108511.0,,,,,,,,,,,,,,,,,,,,,,
42,1802108512,5414260,1H,1,50,00:01:50.305,111.305217,1802108603.0,,,,,,infraction,['foul'],46.0,87.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,170618,P. Stojanović,RW,,,,,,,,,,1802108597.0,10.210761,[],8.0,7.0,21.0,62.0,54.0,13.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,regular_foul,245293.0,G. Kamara,LW,,,,,,,,,,,,,,,,
43,1802108604,5414260,1H,2,3,00:02:03.455,124.455378,1802108605.0,,,,,,free_kick,[],53.0,13.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,35471,R. Schüller,LCMF,True,118.0,,21.0,301381.0,R. Ivanov,CB,44.0,41.0,1802108604.0,20.0904345,"['set_piece_attack', 'free_kick']",7.0,0.0,53.0,13.0,56.0,60.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1802108605,5414260,1H,2,8,00:02:08.474,129.474798,1802108606.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",44.0,41.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,301381,R. Ivanov,CB,True,-90.0,,17.0,374297.0,L. Väisänen,LCB3,44.0,16.0,1802108604.0,20.0904345,"['set_piece_attack', 'free_kick']",7.0,1.0,53.0,13.0,56.0,60.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1802108606,5414260,1H,2,10,00:02:10.512,131.512211,1802108607.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",44.0,16.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,374297,L. Väisänen,LCB3,True,-37.0,,15.0,51065.0,J. Uronen,LB5,55.0,3.0,1802108604.0,20.0904345,"['set_piece_attack', 'free_kick']",7.0,2.0,53.0,13.0,56.0,60.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1802108607,5414260,1H,2,14,00:02:14.467,135.467663,1802108608.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",55.0,3.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,51065,J. Uronen,LB5,True,177.0,,22.0,374297.0,L. Väisänen,LCB3,34.0,4.0,1802108604.0,20.0904345,"['set_piece_attack', 'free_kick']",7.0,3.0,53.0,13.0,56.0,60.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1802108608,5414260,1H,2,17,00:02:17.347,138.34721,1802108609.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",34.0,4.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,374297,L. Väisänen,LCB3,True,106.0,,25.0,301381.0,R. Ivanov,CB,28.0,39.0,1802108604.0,20.0904345,"['set_piece_attack', 'free_kick']",7.0,4.0,53.0,13.0,56.0,60.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1802108609,5414260,1H,2,20,00:02:20.330,141.330047,1802108610.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",28.0,39.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,301381,R. Ivanov,CB,True,87.0,,19.0,387971.0,A. Hoskonen,RCB3,29.0,67.0,1802108604.0,20.0904345,"['set_piece_attack', 'free_kick']",7.0,5.0,53.0,13.0,56.0,60.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1802108610,5414260,1H,2,22,00:02:22.795,143.795614,1802108611.0,,,,,,pass,"['forward_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",29.0,67.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,387971,A. Hoskonen,RCB3,True,-10.0,,29.0,14879.0,T. Pukki,CF,56.0,60.0,1802108604.0,20.0904345,"['set_piece_attack', 'free_kick']",7.0,6.0,53.0,13.0,56.0,60.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1802108514,5414260,1H,2,24,00:02:24.296,145.296011,1802108515.0,,,,,,duel,"['defensive_duel', 'ground_duel', 'recovery']",44.0,40.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85327,M. Blažič,RCB,,,,,,,,,,1802108514.0,24.043303,[],13.0,0.0,44.0,40.0,71.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,14879.0,T. Pukki,CF,defensive_duel,,,True,True,False,,1802108611.0,,,,,,,,,,,,,,,,,,,,,,
